season,playerId,player,team,conference,category,statType,stat
2024,4710673,CJ Johnson II,Northwestern,Big Ten,passing,YDS,0
2024,4710673,CJ Johnson II,Northwestern,Big Ten,passing,YPA,0.0
2024,4710765,Jameson Tucker,Coastal Carolina,Sun Belt,passing,ATT,1
2024,4710765,Jameson Tucker,Coastal Carolina,Sun Belt,passing,COMPLETIONS,0
2024,4710765,Jameson Tucker,Coastal Carolina,Sun Belt,passing,INT,0
2024,4710765,Jameson Tucker,Coastal Carolina,Sun Belt,passing,PCT,0.000
2024,4710765,Jameson Tucker,Coastal Carolina,Sun Belt,passing,TD,0
2024,4710765,Jameson Tucker,Coastal Carolina,Sun Belt,passing,YDS,0
2024,4710765,Jameson Tucker,Coastal Carolina,Sun Belt,passing,YPA,0.0
2024,4711533,Ollie Gordon,Oklahoma State,Big 12,passing,ATT,1
2024,4711533,Ollie Gordon,Oklahoma State,Big 12,passing,COMPLETIONS,1
2024,4711533,Ollie Gordon,Oklahoma State,Big 12,passing,INT,0
2024,4711533,Ollie Gordon,Oklahoma State,Big 12,passing,PCT,1.000
2024,4711533,Ollie Gordon,Oklahoma State,Big 12,passing,TD,0
2024,4711533,Ollie Gordon,Oklahoma State,Big 12,passing,YDS,27
2024,4711533,Ollie Gordon,Oklahoma State,Big 12,passing,YPA,27.0
2024,4713118,J'mari Taylor,North Carolina Central,MEAC,passing,ATT,1
2024,4713118,J'mari Taylor,North Carolina Central,MEAC,passing,COMPLETIONS,0
2024,4713118,J'mari Taylor,North Carolina Central,MEAC,passing,INT,0
2024,4713118,J'mari Taylor,North Carolina Central,MEAC,passing,PCT,0.000
2024,4713118,J'mari Taylor,North Carolina Central,MEAC,passing,TD,0
2024,4713118,J'mari Taylor,North Carolina Central,MEAC,passing,YDS,0
2024,4713118,J'mari Taylor,North Carolina Central,MEAC,passing,YPA,0.0
2024,4713267,Collin Guggenheim,Nicholls,Southland,passing,ATT,3
2024,4713267,Collin Guggenheim,Nicholls,Southland,passing,COMPLETIONS,2
2024,4713267,Collin Guggenheim,Nicholls,Southland,passing,INT,1
2024,4713267,Collin Guggenheim,Nicholls,Southland,passing,PCT,0.667
2024,4713267,Collin Guggenheim,Nicholls,Southland,passing,TD,0
2024,4713267,Collin Guggenheim,Nicholls,Southland,passing,YDS,4
2024,4713267,Collin Guggenheim,Nicholls,Southland,passing,YPA,1.3
2024,4714009,Myles Burkett,UAlbany,CAA,passing,ATT,259
2024,4714009,Myles Burkett,UAlbany,CAA,passing,COMPLETIONS,139
2024,4714009,Myles Burkett,UAlbany,CAA,passing,INT,7
2024,4714009,Myles Burkett,UAlbany,CAA,passing,PCT,0.537
2024,4714009,Myles Burkett,UAlbany,CAA,passing,TD,10
2024,4714009,Myles Burkett,UAlbany,CAA,passing,YDS,1793
2024,4714009,Myles Burkett,UAlbany,CAA,passing,YPA,6.9
2024,4714278,Jason Llewellyn,Texas Tech,Big 12,passing,ATT,1
2024,4714278,Jason Llewellyn,Texas Tech,Big 12,passing,COMPLETIONS,0
2024,4714278,Jason Llewellyn,Texas Tech,Big 12,passing,INT,0
2024,4714278,Jason Llewellyn,Texas Tech,Big 12,passing,PCT,0.000
2024,4714278,Jason Llewellyn,Texas Tech,Big 12,passing,TD,0
2024,4714278,Jason Llewellyn,Texas Tech,Big 12,passing,YDS,0
2024,4714278,Jason Llewellyn,Texas Tech,Big 12,passing,YPA,0.0
2024,4714300,Holden Geriner,Auburn,SEC,passing,ATT,2
2024,4714300,Holden Geriner,Auburn,SEC,passing,COMPLETIONS,2
2024,4714300,Holden Geriner,Auburn,SEC,passing,INT,0
2024,4714300,Holden Geriner,Auburn,SEC,passing,PCT,1.000
2024,4714300,Holden Geriner,Auburn,SEC,passing,TD,0
2024,4714300,Holden Geriner,Auburn,SEC,passing,YDS,33
2024,4714300,Holden Geriner,Auburn,SEC,passing,YPA,16.5
2024,4714771,Drew Allar,Penn State,Big Ten,passing,ATT,394
2024,4714771,Drew Allar,Penn State,Big Ten,passing,COMPLETIONS,262
2024,4714771,Drew Allar,Penn State,Big Ten,passing,INT,8
2024,4714771,Drew Allar,Penn State,Big Ten,passing,PCT,0.665
2024,4714771,Drew Allar,Penn State,Big Ten,passing,TD,24
2024,4714771,Drew Allar,Penn State,Big Ten,passing,YDS,3327
2024,4714771,Drew Allar,Penn State,Big Ten,passing,YPA,8.4
2024,4715345,Devin Farrell,Rhode Island,CAA,passing,ATT,214
2024,4715345,Devin Farrell,Rhode Island,CAA,passing,COMPLETIONS,124
2024,4715345,Devin Farrell,Rhode Island,CAA,passing,INT,8
2024,4715345,Devin Farrell,Rhode Island,CAA,passing,PCT,0.579
2024,4715345,Devin Farrell,Rhode Island,CAA,passing,TD,11
2024,4715345,Devin Farrell,Rhode Island,CAA,passing,YDS,1682
2024,4715345,Devin Farrell,Rhode Island,CAA,passing,YPA,7.9
2024,4731981,Carlos Davis,Towson,CAA,passing,ATT,93
2024,4731981,Carlos Davis,Towson,CAA,passing,COMPLETIONS,57
2024,4731981,Carlos Davis,Towson,CAA,passing,INT,2
2024,4731981,Carlos Davis,Towson,CAA,passing,PCT,0.613
2024,4731981,Carlos Davis,Towson,CAA,passing,TD,3
2024,4731981,Carlos Davis,Towson,CAA,passing,YDS,608
2024,4731981,Carlos Davis,Towson,CAA,passing,YPA,6.5
2024,4736246,Jacob Knuth,Kansas State,Big 12,passing,ATT,2
2024,4736246,Jacob Knuth,Kansas State,Big 12,passing,COMPLETIONS,2
2024,4736246,Jacob Knuth,Kansas State,Big 12,passing,INT,0
2024,4736246,Jacob Knuth,Kansas State,Big 12,passing,PCT,1.000
2024,4736246,Jacob Knuth,Kansas State,Big 12,passing,TD,0
2024,4736246,Jacob Knuth,Kansas State,Big 12,passing,YDS,18
2024,4736246,Jacob Knuth,Kansas State,Big 12,passing,YPA,9.0
2024,4746127,Zach Pyron,Georgia Tech,ACC,passing,ATT,65
2024,4746127,Zach Pyron,Georgia Tech,ACC,passing,COMPLETIONS,35
2024,4746127,Zach Pyron,Georgia Tech,ACC,passing,INT,3
2024,4746127,Zach Pyron,Georgia Tech,ACC,passing,PCT,0.538
2024,4746127,Zach Pyron,Georgia Tech,ACC,passing,TD,2
2024,4746127,Zach Pyron,Georgia Tech,ACC,passing,YDS,409
2024,4746127,Zach Pyron,Georgia Tech,ACC,passing,YPA,6.3
2024,4749271,Justin Smith-Brown,South Carolina State,MEAC,passing,ATT,1
2024,4749271,Justin Smith-Brown,South Carolina State,MEAC,passing,COMPLETIONS,0
2024,4749271,Justin Smith-Brown,South Carolina State,MEAC,passing,INT,0
2024,4749271,Justin Smith-Brown,South Carolina State,MEAC,passing,PCT,0.000
2024,4749271,Justin Smith-Brown,South Carolina State,MEAC,passing,TD,0
2024,4749271,Justin Smith-Brown,South Carolina State,MEAC,passing,YDS,0
2024,4749271,Justin Smith-Brown,South Carolina State,MEAC,passing,YPA,0.0
2024,4749280,Xaiver Lankford,Alabama A&M,SWAC,passing,ATT,158
2024,4749280,Xaiver Lankford,Alabama A&M,SWAC,passing,COMPLETIONS,82
2024,4749280,Xaiver Lankford,Alabama A&M,SWAC,passing,INT,6
2024,4749280,Xaiver Lankford,Alabama A&M,SWAC,passing,PCT,0.519
2024,4749280,Xaiver Lankford,Alabama A&M,SWAC,passing,TD,8
2024,4749280,Xaiver Lankford,Alabama A&M,SWAC,passing,YDS,1166
2024,4749280,Xaiver Lankford,Alabama A&M,SWAC,passing,YPA,7.4
2024,4755664,Nick Evers,UConn,FBS Independents,passing,ATT,180
2024,4755664,Nick Evers,UConn,FBS Independents,passing,COMPLETIONS,97
2024,4755664,Nick Evers,UConn,FBS Independents,passing,INT,5
2024,4755664,Nick Evers,UConn,FBS Independents,passing,PCT,0.539
2024,4755664,Nick Evers,UConn,FBS Independents,passing,TD,5
2024,4755664,Nick Evers,UConn,FBS Independents,passing,YDS,918
2024,4755664,Nick Evers,UConn,FBS Independents,passing,YPA,5.1
2024,4769987,Jakobe Thomas,Mississippi Valley State,SWAC,passing,ATT,1
2024,4769987,Jakobe Thomas,Mississippi Valley State,SWAC,passing,COMPLETIONS,1
2024,4769987,Jakobe Thomas,Mississippi Valley State,SWAC,passing,INT,0
2024,4769987,Jakobe Thomas,Mississippi Valley State,SWAC,passing,PCT,1.000
2024,4769987,Jakobe Thomas,Mississippi Valley State,SWAC,passing,TD,0
2024,4769987,Jakobe Thomas,Mississippi Valley State,SWAC,passing,YDS,2
2024,4769987,Jakobe Thomas,Mississippi Valley State,SWAC,passing,YPA,2.0
2024,4773919,Thomas Castellanos,Boston College,ACC,passing,ATT,161
2024,4773919,Thomas Castellanos,Boston College,ACC,passing,COMPLETIONS,99
2024,4773919,Thomas Castellanos,Boston College,ACC,passing,INT,5
2024,4773919,Thomas Castellanos,Boston College,ACC,passing,PCT,0.615
2024,4773919,Thomas Castellanos,Boston College,ACC,passing,TD,18
2024,4773919,Thomas Castellanos,Boston College,ACC,passing,YDS,1366
2024,4773919,Thomas Castellanos,Boston College,ACC,passing,YPA,8.5
2024,4775136,Owen McCown,UTSA,American Athletic,passing,ATT,467
2024,4775136,Owen McCown,UTSA,American Athletic,passing,COMPLETIONS,294
2024,4775136,Owen McCown,UTSA,American Athletic,passing,INT,10
2024,4775136,Owen McCown,UTSA,American Athletic,passing,PCT,0.630
2024,4775136,Owen McCown,UTSA,American Athletic,passing,TD,25
2024,4775136,Owen McCown,UTSA,American Athletic,passing,YDS,3424
2024,4775136,Owen McCown,UTSA,American Athletic,passing,YPA,7.3
2024,4775196,Tommy Mellott,Montana State,Big Sky,passing,ATT,276
2024,4775196,Tommy Mellott,Montana State,Big Sky,passing,COMPLETIONS,182
2024,4775196,Tommy Mellott,Montana State,Big Sky,passing,INT,2
2024,4775196,Tommy Mellott,Montana State,Big Sky,passing,PCT,0.659
2024,4775196,Tommy Mellott,Montana State,Big Sky,passing,TD,27
2024,4775196,Tommy Mellott,Montana State,Big Sky,passing,YDS,2483
2024,4775196,Tommy Mellott,Montana State,Big Sky,passing,YPA,9.0
2024,4775264,Tony Muskett,Virginia,ACC,passing,ATT,76
2024,4775264,Tony Muskett,Virginia,ACC,passing,COMPLETIONS,45
2024,4775264,Tony Muskett,Virginia,ACC,passing,INT,3
2024,4775264,Tony Muskett,Virginia,ACC,passing,PCT,0.592
2024,4775264,Tony Muskett,Virginia,ACC,passing,TD,3
2024,4775264,Tony Muskett,Virginia,ACC,passing,YDS,545
2024,4775264,Tony Muskett,Virginia,ACC,passing,YPA,7.2
2024,4775291,Anthony Chiccitt,Robert Morris,NEC,passing,ATT,299
2024,4775291,Anthony Chiccitt,Robert Morris,NEC,passing,COMPLETIONS,195
2024,4775291,Anthony Chiccitt,Robert Morris,NEC,passing,INT,7
2024,4775291,Anthony Chiccitt,Robert Morris,NEC,passing,PCT,0.652
2024,4775291,Anthony Chiccitt,Robert Morris,NEC,passing,TD,14
2024,4775291,Anthony Chiccitt,Robert Morris,NEC,passing,YDS,2200
2024,4775291,Anthony Chiccitt,Robert Morris,NEC,passing,YPA,7.4
2024,4779152,Justin Dumas,SE Louisiana,Southland,passing,ATT,1
2024,4779152,Justin Dumas,SE Louisiana,Southland,passing,COMPLETIONS,1
2024,4779152,Justin Dumas,SE Louisiana,Southland,passing,INT,0
2024,4779152,Justin Dumas,SE Louisiana,Southland,passing,PCT,1.000
2024,4779152,Justin Dumas,SE Louisiana,Southland,passing,TD,0
2024,4779152,Justin Dumas,SE Louisiana,Southland,passing,YDS,22
2024,4779152,Justin Dumas,SE Louisiana,Southland,passing,YPA,22.0
2024,4781200,Justin Lewis,Merrimack,FCS Independents,passing,ATT,19
2024,4781200,Justin Lewis,Merrimack,FCS Independents,passing,COMPLETIONS,14
2024,4781200,Justin Lewis,Merrimack,FCS Independents,passing,INT,2
2024,4781200,Justin Lewis,Merrimack,FCS Independents,passing,PCT,0.737
2024,4781200,Justin Lewis,Merrimack,FCS Independents,passing,TD,1
2024,4781200,Justin Lewis,Merrimack,FCS Independents,passing,YDS,165
2024,4781200,Justin Lewis,Merrimack,FCS Independents,passing,YPA,8.7
2024,4790965,Donovan Leary,Illinois,Big Ten,passing,ATT,5
2024,4790965,Donovan Leary,Illinois,Big Ten,passing,COMPLETIONS,2
2024,4790965,Donovan Leary,Illinois,Big Ten,passing,INT,0
2024,4790965,Donovan Leary,Illinois,Big Ten,passing,PCT,0.400
2024,4790965,Donovan Leary,Illinois,Big Ten,passing,TD,0
2024,4790965,Donovan Leary,Illinois,Big Ten,passing,YDS,29
2024,4790965,Donovan Leary,Illinois,Big Ten,passing,YPA,5.8
2024,4795295,Katin Houser,East Carolina,American Athletic,passing,ATT,245
2024,4795295,Katin Houser,East Carolina,American Athletic,passing,COMPLETIONS,149
2024,4795295,Katin Houser,East Carolina,American Athletic,passing,INT,11
2024,4795295,Katin Houser,East Carolina,American Athletic,passing,PCT,0.608
2024,4795295,Katin Houser,East Carolina,American Athletic,passing,TD,18
2024,4795295,Katin Houser,East Carolina,American Athletic,passing,YDS,2006
2024,4795295,Katin Houser,East Carolina,American Athletic,passing,YPA,8.2
2024,4799987,Ryan Burger,Liberty,Conference USA,passing,ATT,19
2024,4799987,Ryan Burger,Liberty,Conference USA,passing,COMPLETIONS,8
2024,4799987,Ryan Burger,Liberty,Conference USA,passing,INT,0
2024,4799987,Ryan Burger,Liberty,Conference USA,passing,PCT,0.421
2024,4799987,Ryan Burger,Liberty,Conference USA,passing,TD,0
2024,4799987,Ryan Burger,Liberty,Conference USA,passing,YDS,88
2024,4799987,Ryan Burger,Liberty,Conference USA,passing,YPA,4.6
2024,4801299,Rocco Becht,Iowa State,Big 12,passing,ATT,457
2024,4801299,Rocco Becht,Iowa State,Big 12,passing,COMPLETIONS,272
2024,4801299,Rocco Becht,Iowa State,Big 12,passing,INT,9
2024,4801299,Rocco Becht,Iowa State,Big 12,passing,PCT,0.595
2024,4801299,Rocco Becht,Iowa State,Big 12,passing,TD,25
2024,4801299,Rocco Becht,Iowa State,Big 12,passing,YDS,3505
2024,4801299,Rocco Becht,Iowa State,Big 12,passing,YPA,7.7
2024,4801301,Tevin Carter,Tennessee State,Big South-OVC,passing,ATT,4
2024,4801301,Tevin Carter,Tennessee State,Big South-OVC,passing,COMPLETIONS,2
2024,4801301,Tevin Carter,Tennessee State,Big South-OVC,passing,INT,0
2024,4801301,Tevin Carter,Tennessee State,Big South-OVC,passing,PCT,0.500
2024,4801301,Tevin Carter,Tennessee State,Big South-OVC,passing,TD,0
2024,4801301,Tevin Carter,Tennessee State,Big South-OVC,passing,YDS,14
2024,4801301,Tevin Carter,Tennessee State,Big South-OVC,passing,YPA,3.5
2024,4801302,Julian Calvez,UT Martin,Big South-OVC,passing,ATT,8
2024,4801302,Julian Calvez,UT Martin,Big South-OVC,passing,COMPLETIONS,4
2024,4801302,Julian Calvez,UT Martin,Big South-OVC,passing,INT,0
2024,4801302,Julian Calvez,UT Martin,Big South-OVC,passing,PCT,0.500
2024,4801302,Julian Calvez,UT Martin,Big South-OVC,passing,TD,0
2024,4801302,Julian Calvez,UT Martin,Big South-OVC,passing,YDS,41
2024,4801302,Julian Calvez,UT Martin,Big South-OVC,passing,YPA,5.1
2024,4801306,Conner Harrell,North Carolina,ACC,passing,ATT,37
2024,4801306,Conner Harrell,North Carolina,ACC,passing,COMPLETIONS,21
2024,4801306,Conner Harrell,North Carolina,ACC,passing,INT,1
2024,4801306,Conner Harrell,North Carolina,ACC,passing,PCT,0.568
2024,4801306,Conner Harrell,North Carolina,ACC,passing,TD,2
2024,4801306,Conner Harrell,North Carolina,ACC,passing,YDS,282
2024,4801306,Conner Harrell,North Carolina,ACC,passing,YPA,7.6
2024,4801307,Tayven Jackson,Indiana,Big Ten,passing,ATT,37
2024,4801307,Tayven Jackson,Indiana,Big Ten,passing,COMPLETIONS,23
2024,4801307,Tayven Jackson,Indiana,Big Ten,passing,INT,1
2024,4801307,Tayven Jackson,Indiana,Big Ten,passing,PCT,0.622
2024,4801307,Tayven Jackson,Indiana,Big Ten,passing,TD,4
2024,4801307,Tayven Jackson,Indiana,Big Ten,passing,YDS,349
2024,4801307,Tayven Jackson,Indiana,Big Ten,passing,YPA,9.4
2024,4801308,Khalib Johnson,Kennesaw State,Conference USA,passing,ATT,22
2024,4801308,Khalib Johnson,Kennesaw State,Conference USA,passing,COMPLETIONS,6
2024,4801308,Khalib Johnson,Kennesaw State,Conference USA,passing,INT,3
2024,4801308,Khalib Johnson,Kennesaw State,Conference USA,passing,PCT,0.273
2024,4801308,Khalib Johnson,Kennesaw State,Conference USA,passing,TD,0
2024,4801308,Khalib Johnson,Kennesaw State,Conference USA,passing,YDS,57
2024,4801308,Khalib Johnson,Kennesaw State,Conference USA,passing,YPA,2.6
2024,4801717,Noah Fifita,Arizona,Big 12,passing,ATT,430
2024,4801717,Noah Fifita,Arizona,Big 12,passing,COMPLETIONS,260
2024,4801717,Noah Fifita,Arizona,Big 12,passing,INT,12
2024,4801717,Noah Fifita,Arizona,Big 12,passing,PCT,0.605
2024,4801717,Noah Fifita,Arizona,Big 12,passing,TD,18
2024,4801717,Noah Fifita,Arizona,Big 12,passing,YDS,2958
2024,4801717,Noah Fifita,Arizona,Big 12,passing,YPA,6.9
2024,4804879,Quincy Craig,Portland State,Big Sky,passing,ATT,3
2024,4804879,Quincy Craig,Portland State,Big Sky,passing,COMPLETIONS,1
2024,4804879,Quincy Craig,Portland State,Big Sky,passing,INT,1
2024,4804879,Quincy Craig,Portland State,Big Sky,passing,PCT,0.333
2024,4804879,Quincy Craig,Portland State,Big Sky,passing,TD,0
2024,4804879,Quincy Craig,Portland State,Big Sky,passing,YDS,28
2024,4804879,Quincy Craig,Portland State,Big Sky,passing,YPA,9.3
2024,4804885,Brandon Rose,Utah,Big 12,passing,ATT,36
2024,4804885,Brandon Rose,Utah,Big 12,passing,COMPLETIONS,19
2024,4804885,Brandon Rose,Utah,Big 12,passing,INT,2
2024,4804885,Brandon Rose,Utah,Big 12,passing,PCT,0.528
2024,4804885,Brandon Rose,Utah,Big 12,passing,TD,2
2024,4804885,Brandon Rose,Utah,Big 12,passing,YDS,157
2024,4804885,Brandon Rose,Utah,Big 12,passing,YPA,4.4
2024,4806463,Bryce Archie,South Florida,American Athletic,passing,ATT,290
2024,4806463,Bryce Archie,South Florida,American Athletic,passing,COMPLETIONS,172
2024,4806463,Bryce Archie,South Florida,American Athletic,passing,INT,10
2024,4806463,Bryce Archie,South Florida,American Athletic,passing,PCT,0.593
2024,4806463,Bryce Archie,South Florida,American Athletic,passing,TD,9
2024,4806463,Bryce Archie,South Florida,American Athletic,passing,YDS,1914
2024,4806463,Bryce Archie,South Florida,American Athletic,passing,YPA,6.6
2024,4816095,Blaine Hipa,Princeton,Ivy,passing,ATT,263
2024,4816095,Blaine Hipa,Princeton,Ivy,passing,COMPLETIONS,145
2024,4816095,Blaine Hipa,Princeton,Ivy,passing,INT,15
2024,4816095,Blaine Hipa,Princeton,Ivy,passing,PCT,0.551
2024,4816095,Blaine Hipa,Princeton,Ivy,passing,TD,10
2024,4816095,Blaine Hipa,Princeton,Ivy,passing,YDS,1669
2024,4816095,Blaine Hipa,Princeton,Ivy,passing,YPA,6.3
2024,4819250,AJ Bianco,Nevada,Mountain West,passing,ATT,24
2024,4819250,AJ Bianco,Nevada,Mountain West,passing,COMPLETIONS,16
2024,4819250,AJ Bianco,Nevada,Mountain West,passing,INT,0
2024,4819250,AJ Bianco,Nevada,Mountain West,passing,PCT,0.667
2024,4819250,AJ Bianco,Nevada,Mountain West,passing,TD,1
2024,4819250,AJ Bianco,Nevada,Mountain West,passing,YDS,173
2024,4819250,AJ Bianco,Nevada,Mountain West,passing,YPA,7.2
2024,4831976,Javon Tracy,Miami (OH),Mid-American,passing,ATT,1
2024,4831976,Javon Tracy,Miami (OH),Mid-American,passing,COMPLETIONS,1
2024,4831976,Javon Tracy,Miami (OH),Mid-American,passing,INT,0
2024,4831976,Javon Tracy,Miami (OH),Mid-American,passing,PCT,1.000
2024,4831976,Javon Tracy,Miami (OH),Mid-American,passing,TD,1
2024,4831976,Javon Tracy,Miami (OH),Mid-American,passing,YDS,30
2024,4831976,Javon Tracy,Miami (OH),Mid-American,passing,YPA,30.0
2024,4832583,Tanner Murray,SE Louisiana,Southland,passing,ATT,6
2024,4832583,Tanner Murray,SE Louisiana,Southland,passing,COMPLETIONS,2
2024,4832583,Tanner Murray,SE Louisiana,Southland,passing,INT,0
2024,4832583,Tanner Murray,SE Louisiana,Southland,passing,PCT,0.333
2024,4832583,Tanner Murray,SE Louisiana,Southland,passing,TD,0
2024,4832583,Tanner Murray,SE Louisiana,Southland,passing,YDS,43
2024,4832583,Tanner Murray,SE Louisiana,Southland,passing,YPA,7.2
2024,4832789,Carson Haggard,Abilene Christian,UAC,passing,ATT,59
2024,4832789,Carson Haggard,Abilene Christian,UAC,passing,COMPLETIONS,35
2024,4832789,Carson Haggard,Abilene Christian,UAC,passing,INT,5
2024,4832789,Carson Haggard,Abilene Christian,UAC,passing,PCT,0.593
2024,4832789,Carson Haggard,Abilene Christian,UAC,passing,TD,4
2024,4832789,Carson Haggard,Abilene Christian,UAC,passing,YDS,431
2024,4832789,Carson Haggard,Abilene Christian,UAC,passing,YPA,7.3
2024,4832830,Joshua Wood,Fresno State,Mountain West,passing,ATT,28
2024,4832830,Joshua Wood,Fresno State,Mountain West,passing,COMPLETIONS,18
2024,4832830,Joshua Wood,Fresno State,Mountain West,passing,INT,1
2024,4832830,Joshua Wood,Fresno State,Mountain West,passing,PCT,0.643
2024,4832830,Joshua Wood,Fresno State,Mountain West,passing,TD,1
2024,4832830,Joshua Wood,Fresno State,Mountain West,passing,YDS,195
2024,4832830,Joshua Wood,Fresno State,Mountain West,passing,YPA,7.0
2024,4832918,Ethan Vasko,Coastal Carolina,Sun Belt,passing,ATT,271
2024,4832918,Ethan Vasko,Coastal Carolina,Sun Belt,passing,COMPLETIONS,148
2024,4832918,Ethan Vasko,Coastal Carolina,Sun Belt,passing,INT,8
2024,4832918,Ethan Vasko,Coastal Carolina,Sun Belt,passing,PCT,0.546
2024,4832918,Ethan Vasko,Coastal Carolina,Sun Belt,passing,TD,14
2024,4832918,Ethan Vasko,Coastal Carolina,Sun Belt,passing,YDS,2120
2024,4832918,Ethan Vasko,Coastal Carolina,Sun Belt,passing,YPA,7.8
2024,4833597,Brayden Fowler-Nicolosi,Colorado State,Mountain West,passing,ATT,374
2024,4833597,Brayden Fowler-Nicolosi,Colorado State,Mountain West,passing,COMPLETIONS,227
2024,4833597,Brayden Fowler-Nicolosi,Colorado State,Mountain West,passing,INT,8
2024,4833597,Brayden Fowler-Nicolosi,Colorado State,Mountain West,passing,PCT,0.607
2024,4833597,Brayden Fowler-Nicolosi,Colorado State,Mountain West,passing,TD,14
2024,4833597,Brayden Fowler-Nicolosi,Colorado State,Mountain West,passing,YDS,2755
2024,4833597,Brayden Fowler-Nicolosi,Colorado State,Mountain West,passing,YPA,7.4
2024,4833635,Landy Lyddy,UAB,American Athletic,passing,ATT,5
2024,4833635,Landy Lyddy,UAB,American Athletic,passing,COMPLETIONS,1
2024,4833635,Landy Lyddy,UAB,American Athletic,passing,INT,0
2024,4833635,Landy Lyddy,UAB,American Athletic,passing,PCT,0.200
2024,4833635,Landy Lyddy,UAB,American Athletic,passing,TD,0
2024,4833635,Landy Lyddy,UAB,American Athletic,passing,YDS,0
2024,4833635,Landy Lyddy,UAB,American Athletic,passing,YPA,0.0
2024,4836471,Jackson Stratton,Iowa,Big Ten,passing,ATT,35
2024,4836471,Jackson Stratton,Iowa,Big Ten,passing,COMPLETIONS,21
2024,4836471,Jackson Stratton,Iowa,Big Ten,passing,INT,0
2024,4836471,Jackson Stratton,Iowa,Big Ten,passing,PCT,0.600
2024,4836471,Jackson Stratton,Iowa,Big Ten,passing,TD,1
2024,4836471,Jackson Stratton,Iowa,Big Ten,passing,YDS,219
2024,4836471,Jackson Stratton,Iowa,Big Ten,passing,YPA,6.3
2024,4836476,Davin Wydner,West Georgia,UAC,passing,ATT,207
2024,4836476,Davin Wydner,West Georgia,UAC,passing,COMPLETIONS,125
2024,4836476,Davin Wydner,West Georgia,UAC,passing,INT,2
2024,4836476,Davin Wydner,West Georgia,UAC,passing,PCT,0.604
2024,4836476,Davin Wydner,West Georgia,UAC,passing,TD,7
2024,4836476,Davin Wydner,West Georgia,UAC,passing,YDS,1515
2024,4836476,Davin Wydner,West Georgia,UAC,passing,YPA,7.3
2024,4837195,Luca Stanzani,Long Island University,NEC,passing,ATT,142
2024,4837195,Luca Stanzani,Long Island University,NEC,passing,COMPLETIONS,80
2024,4837195,Luca Stanzani,Long Island University,NEC,passing,INT,3
2024,4837195,Luca Stanzani,Long Island University,NEC,passing,PCT,0.563
2024,4837195,Luca Stanzani,Long Island University,NEC,passing,TD,8
2024,4837195,Luca Stanzani,Long Island University,NEC,passing,YDS,729
2024,4837195,Luca Stanzani,Long Island University,NEC,passing,YPA,5.1
2024,4837248,Fernando Mendoza,California,ACC,passing,ATT,386
2024,4837248,Fernando Mendoza,California,ACC,passing,COMPLETIONS,265
2024,4837248,Fernando Mendoza,California,ACC,passing,INT,6
2024,4837248,Fernando Mendoza,California,ACC,passing,PCT,0.687
2024,4837248,Fernando Mendoza,California,ACC,passing,TD,16
2024,4837248,Fernando Mendoza,California,ACC,passing,YDS,3004
2024,4837248,Fernando Mendoza,California,ACC,passing,YPA,7.8
2024,4837469,Amari Jones,Florida International,Conference USA,passing,ATT,12
2024,4837469,Amari Jones,Florida International,Conference USA,passing,COMPLETIONS,7
2024,4837469,Amari Jones,Florida International,Conference USA,passing,INT,1
2024,4837469,Amari Jones,Florida International,Conference USA,passing,PCT,0.583
2024,4837469,Amari Jones,Florida International,Conference USA,passing,TD,1
2024,4837469,Amari Jones,Florida International,Conference USA,passing,YDS,101
2024,4837469,Amari Jones,Florida International,Conference USA,passing,YPA,8.4
2024,4838269,OJ Arnold,Georgia Southern,Sun Belt,passing,ATT,1
2024,4838269,OJ Arnold,Georgia Southern,Sun Belt,passing,COMPLETIONS,1
2024,4838269,OJ Arnold,Georgia Southern,Sun Belt,passing,INT,0
2024,4838269,OJ Arnold,Georgia Southern,Sun Belt,passing,PCT,1.000
2024,4838269,OJ Arnold,Georgia Southern,Sun Belt,passing,TD,1
2024,4838269,OJ Arnold,Georgia Southern,Sun Belt,passing,YDS,12
2024,4838269,OJ Arnold,Georgia Southern,Sun Belt,passing,YPA,12.0
2024,4838536,Tyler Hughes,William & Mary,CAA,passing,ATT,23
2024,4838536,Tyler Hughes,William & Mary,CAA,passing,COMPLETIONS,12
2024,4838536,Tyler Hughes,William & Mary,CAA,passing,INT,2
2024,4838536,Tyler Hughes,William & Mary,CAA,passing,PCT,0.522
2024,4838536,Tyler Hughes,William & Mary,CAA,passing,TD,0
2024,4838536,Tyler Hughes,William & Mary,CAA,passing,YDS,132
2024,4838536,Tyler Hughes,William & Mary,CAA,passing,YPA,5.7
2024,4838679,Ashton Daniels,Stanford,ACC,passing,ATT,271
2024,4838679,Ashton Daniels,Stanford,ACC,passing,COMPLETIONS,170
2024,4838679,Ashton Daniels,Stanford,ACC,passing,INT,12
2024,4838679,Ashton Daniels,Stanford,ACC,passing,PCT,0.627
2024,4838679,Ashton Daniels,Stanford,ACC,passing,TD,10
2024,4838679,Ashton Daniels,Stanford,ACC,passing,YDS,1700
2024,4838679,Ashton Daniels,Stanford,ACC,passing,YPA,6.3
2024,4868300,Nate Johnson,Vanderbilt,SEC,passing,ATT,3
2024,4868300,Nate Johnson,Vanderbilt,SEC,passing,COMPLETIONS,1
2024,4868300,Nate Johnson,Vanderbilt,SEC,passing,INT,0
